entrez_id	gene_symbol	GSM7988184	GSM7988186	GSM7988187	GSM7988188	GSM7988191	GSM7988194	GSM7988195	GSM7988197	GSM7988198	GSM7988200	GSM7988202	GSM7988203	GSM7988208	GSM7988211	GSM7988212	GSM7988214	GSM7988215	GSM7988217	GSM7988219	GSM7988221	GSM7988222	GSM7988223	GSM7988225
SL005087	IGFBP7	17.9566875382993	17.8482372036326	18.2185925605003	18.0674884566046	18.1314666399993	18.0160955111532	18.3353083493315	18.8173974815133	18.1817176404278	18.7919498031704	18.1669775273162	18.1100060844685	18.3075846144559	17.7984401582644	18.0898657796271	18.0662484694293	18.462751077055	17.7048796625059	17.7995554657223	18.1287706967936	17.7858496144088	17.9881826159167	17.7289760651173
SL005102	SHBG	13.4873376152072	14.6111573918611	14.4111865570013	14.0737650147743	13.3318826452203	13.7878005552877	13.2837684361523	12.7346461199269	15.1680217560533	17.4705349586206	13.4706842912969	13.2764443223301	16.7338455118584	12.0019007378797	12.9457912996767	14.8024254870115	13.3339799112136	15.1554942139028	13.7694349730471	14.5768858268766	14.3859365282468	13.8458134449698	14.2114548735382
SL005115	SPON1	12.018304516533	11.5508910476743	12.003025920518	11.5597116728426	11.8846284448513	11.5162909856149	12.3392097762432	11.7178905839873	11.7861879325245	11.5678135095731	12.1112987142583	11.6761333907491	11.7803347081239	11.5444815223108	11.3458487435061	10.9155059622319	11.1877850641908	11.4940555317654	11.8071133792313	11.5579901365757	11.5563144489819	11.3019533951261	11.5954906066076
SL005152	RARRES2	18.3088842577182	17.7985711550996	18.1441618128268	18.119744621081	18.2849758787928	18.0589007334457	18.4510279455615	18.6476755395435	18.3002810530525	18.8102480890621	18.3429670456157	18.0520059805344	18.4996684037534	18.0351706768441	18.091492205372	17.7745528702736	18.073327793567	17.9822282319235	17.8533339250465	18.3278674975622	18.1503908943947	18.0052681731894	17.9217770276151
SL005153	CNTFR	11.2243032093734	11.0200771042281	11.2146226863023	10.7502882675917	10.9547052359993	10.558133676419	11.5376552205176	9.93766806760106	10.8103306299171	10.7957150065017	11.5104180378017	10.8164237105554	10.4428398502407	10.6918307411441	10.5469908934989	9.90373124340389	10.3722121091891	10.8511243628868	11.4382200661776	10.4712687641736	10.7766797664831	10.4262647547021	10.6668453376198
SL005155	TDGF1	10.5680511114842	9.89345322583372	10.3146965256563	9.99477769654164	11.1451042368419	9.86046625851717	10.8073549220576	8.98413359454098	10.6497052654714	10.5422580497669	11.9343543190171	11.1912443217801	9.8923910259134	9.75388528257409	10.9935753032525	9.04630551649358	9.10826307530433	10.0110874526187	11.6335856001081	9.94953493301701	11.0394674382785	10.9122905833511	10.7485283210573
SL005156	NBL1	14.2269840995714	13.2605226497562	14.0163817522882	12.9904408370827	14.2306734647644	13.6303240125109	14.9466367488781	11.4465664090661	13.8772745462037	12.8141618521845	14.7702044613754	13.913300834734	13.1384318062768	13.4403371405974	13.3050214572895	11.5789387130934	12.6164110000882	13.7079737859456	14.7313985892197	12.7322946418392	13.1211287548199	12.7898392683251	13.3035239164693
SL005157	CD209	9.74802508459818	9.21091481607392	9.55861203944637	9.45038647903429	9.46577044908396	9.23983716874035	10.0510729594791	9.2364926183813	9.8382584817133	10.0002817488615	10.1228279948077	9.20677018868682	9.5298209465287	9.50203616359938	9.15987133677839	8.43254190038826	8.9518675043269	9.02014657311178	9.62899225714273	9.72604781928349	9.58327085107544	9.20383738393455	9.22134544356244
SL005158	CLEC4M	13.0417960232317	12.7288771136786	13.0366372614485	12.7450229896587	12.6608204360627	12.667200265979	12.9762598008033	12.7477104726478	12.8567173063676	13.1964945504494	13.1475070450451	12.793461064728	13.2822776224374	12.8020922182901	12.5851503394091	12.8060259357856	12.6096866399395	12.9904408370827	12.7691973299558	12.973302741343	12.8109732200022	12.9152445130891	12.7838576746515
SL005159	EPOR	4.20945336562895	4.91169158187234	3.75488750216347	4.25550073314839	4.28540221886225	4.46597446450407	3.54843662469604	6.21334728173344	4.67807190511264	4.4594316186373	4.88752527074159	5.15785216914174	3.95419631038688	4.55458885167764	4.77610398807316	4.66106547980695	4.91647664443772	4.67807190511264	4.54843662469604	4.37155886261196	4.74416109557041	4.93073733756289	4.65535182861255
SL005160	ESAM	13.7824044693347	13.4734647730449	13.8169036490299	13.1998716830577	13.6807111430721	13.2566952064061	14.1948030150012	12.9364539100412	13.5591380556424	13.2828133347803	14.0419670944663	13.4749100290987	13.0435741733058	13.3851074299453	13.190673498132	12.3608196562566	12.8617848154055	13.352540060097	13.9923276453651	13.0859371273375	13.2522662710257	13.1226662486288	13.2377925389146
SL005161	FGF12	5.80219321694183	5.77082904603249	4.74416109557041	5.77873424411784	5.66106547980695	5.52042224852645	5.34340782229781	5.56376827845203	5.48864353985378	5.66391384211598	5.16591193893569	5.63807383718072	5.42961596420174	5.54843662469604	5.71149490665009	5.66959375118833	5.98641093525204	5.77082904603249	5.60288440871842	5.74685018309805	5.76022094646651	5.73335434061383	5.6409679104499
SL005164	LGALS2	6.08321336824898	5.48220292629596	5.82273014794452	5.58796498888268	5.38887833881199	5.43629511983936	5.00450139223494	5.99548451887751	5.40258575823259	5.66106547980695	5.02236781302845	5.37155886261196	4.83794324189103	5.2667865406949	5.3327079336406	5.4262647547021	5.58496250072116	5.18982455888002	5.18982455888002	5.41953889151378	5.53605290024021	5.30012372456901	5.31469652565629
SL005165	LGALS4	4.25550073314839	5.0746766862945	4.05311133645956	5.19377174339668	5.01792190799726	5.28540221886225	5.34340782229781	5.4093909361377	4.83289001416474	4.97727992349992	4.30012372456901	4.77082904603249	4.94953493301701	5.29645740737124	5.43962313755712	5.37155886261196	5.47248777146274	5.23266075679027	5.12928301694497	5.40258575823259	5.38543103719352	5.3327079336406	5.2667865406949
SL005166	LGALS7	7.54843662469604	7.54457811733884	8.20554891117303	7.74685018309805	8.43003431857349	7.90086680798075	8.16842141085193	7.18388345903223	7.90147031982427	8.25029841790633	7.84486265583082	7.77544567410286	8.14873077917319	7.48623167798101	7.5453506448223	7.24887634283713	7.61618123133188	7.45532722030456	7.73876783680019	7.4254257345907	7.60880924267552	7.50462039240355	7.37764435839991
SL005167	LGALS8	6.14159627838382	6.1333991254172	5.7839804136838	5.87528859822269	5.95419631038687	5.81506301719287	5.71149490665009	5.46597446450407	5.4757334309664	5.79960542245267	5.99095486039699	5.58496250072116	5.56071495447448	5.81762325751143	5.97956810009519	5.86789646399265	5.98185265328974	5.82781902461732	5.85049941375812	5.877744249949	5.83289001416474	5.60288440871842	5.70873904135958
SL005168	GHR	7.98641093525204	6.97498811199193	7.54920708935568	6.876516946565	7.16691625156997	7.56224242422107	8.38930867290642	6.64241277290506	7.2084782422117	9.39489136644259	7.48944659862258	7.22881869049588	8.92154344350897	8.04330075436418	7.79895774790043	6.97956810009519	6.8972404255748	7.90026304356897	8.25644459647344	7.32463061526719	7.26303440583379	8.44997398581035	8.21771541135067
